date,time,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/16/2025,5:00:00 PM,Gas,34655,0.408,FALSE
10/16/2025,5:00:00 PM,Hydro,298,0.003,TRUE
10/16/2025,5:00:00 PM,Multiple Fuels,1055,0.012,FALSE
10/16/2025,5:00:00 PM,Nuclear,25479,0.3,FALSE
10/16/2025,5:00:00 PM,Oil,174,0.002,FALSE
10/16/2025,5:00:00 PM,Other Renewables,532,0.006,TRUE
10/16/2025,5:00:00 PM,Solar,10414,0.122,TRUE
10/16/2025,5:00:00 PM,Storage,0,0,FALSE
10/16/2025,5:00:00 PM,Wind,1507,0.017,TRUE
10/16/2025,4:00:00 PM,Coal,10573,0.125,FALSE
10/16/2025,4:00:00 PM,Gas,34253,0.405,FALSE
10/16/2025,4:00:00 PM,Hydro,270,0.003,TRUE
10/16/2025,4:00:00 PM,Multiple Fuels,1053,0.012,FALSE
10/16/2025,4:00:00 PM,Nuclear,25486,0.301,FALSE
10/16/2025,4:00:00 PM,Oil,174,0.002,FALSE
10/16/2025,4:00:00 PM,Other Renewables,536,0.006,TRUE
10/16/2025,4:00:00 PM,Solar,10492,0.124,TRUE
10/16/2025,4:00:00 PM,Storage,0,0,FALSE
10/16/2025,4:00:00 PM,Wind,1708,0.02,TRUE
10/16/2025,3:00:00 PM,Coal,10763,0.127,FALSE
10/16/2025,3:00:00 PM,Gas,33617,0.396,FALSE
10/16/2025,3:00:00 PM,Hydro,252,0.003,TRUE
10/16/2025,3:00:00 PM,Multiple Fuels,1119,0.013,FALSE
10/16/2025,3:00:00 PM,Nuclear,25493,0.3,FALSE
10/16/2025,3:00:00 PM,Oil,180,0.002,FALSE
10/16/2025,3:00:00 PM,Other Renewables,523,0.006,TRUE
10/16/2025,3:00:00 PM,Solar,10626,0.125,TRUE
10/16/2025,3:00:00 PM,Storage,0,0,FALSE
10/16/2025,3:00:00 PM,Wind,2156,0.025,TRUE
10/16/2025,2:00:00 PM,Coal,11539,0.135,FALSE
10/16/2025,2:00:00 PM,Gas,32704,0.384,FALSE
10/16/2025,2:00:00 PM,Hydro,276,0.003,TRUE
10/16/2025,2:00:00 PM,Multiple Fuels,1280,0.015,FALSE
10/16/2025,2:00:00 PM,Nuclear,25502,0.3,FALSE
10/16/2025,2:00:00 PM,Oil,187,0.002,FALSE
10/16/2025,2:00:00 PM,Other Renewables,519,0.006,TRUE
10/16/2025,2:00:00 PM,Solar,10587,0.124,TRUE
10/16/2025,2:00:00 PM,Storage,0,0,FALSE
10/16/2025,2:00:00 PM,Wind,2384,0.028,TRUE
10/16/2025,1:00:00 PM,Coal,12948,0.151,FALSE
10/16/2025,1:00:00 PM,Gas,33570,0.391,FALSE
10/16/2025,1:00:00 PM,Hydro,634,0.007,TRUE
10/16/2025,1:00:00 PM,Multiple Fuels,1503,0.017,FALSE
10/16/2025,1:00:00 PM,Nuclear,25513,0.297,FALSE
10/16/2025,1:00:00 PM,Oil,234,0.002,FALSE
10/16/2025,1:00:00 PM,Other Renewables,527,0.006,TRUE
10/16/2025,1:00:00 PM,Solar,8299,0.096,TRUE
10/16/2025,1:00:00 PM,Storage,0,0,FALSE
10/16/2025,1:00:00 PM,Wind,2458,0.028,TRUE
10/16/2025,12:00:00 PM,Coal,13989,0.162,FALSE
10/16/2025,12:00:00 PM,Gas,37436,0.434,FALSE
10/16/2025,12:00:00 PM,Hydro,1505,0.017,TRUE
10/16/2025,12:00:00 PM,Multiple Fuels,1706,0.019,FALSE
10/16/2025,12:00:00 PM,Nuclear,25517,0.296,FALSE
10/16/2025,12:00:00 PM,Oil,175,0.002,FALSE
10/16/2025,12:00:00 PM,Other Renewables,534,0.006,TRUE
10/16/2025,12:00:00 PM,Solar,2741,0.031,TRUE
10/16/2025,12:00:00 PM,Storage,11,0,FALSE
10/16/2025,12:00:00 PM,Wind,2581,0.029,TRUE
10/16/2025,11:00:00 AM,Coal,13430,0.161,FALSE
10/16/2025,11:00:00 AM,Gas,37352,0.448,FALSE
10/16/2025,11:00:00 AM,Hydro,2134,0.025,TRUE
10/16/2025,11:00:00 AM,Multiple Fuels,1574,0.018,FALSE
10/16/2025,11:00:00 AM,Nuclear,25513,0.306,FALSE
10/16/2025,11:00:00 AM,Oil,175,0.002,FALSE
10/16/2025,11:00:00 AM,Other Renewables,523,0.006,TRUE
10/16/2025,11:00:00 AM,Solar,107,0.001,TRUE
10/16/2025,11:00:00 AM,Storage,19,0,FALSE
10/16/2025,11:00:00 AM,Wind,2432,0.029,TRUE
10/16/2025,10:00:00 AM,Coal,11958,0.151,FALSE
10/16/2025,10:00:00 AM,Gas,35189,0.447,FALSE
10/16/2025,10:00:00 AM,Hydro,1584,0.02,TRUE
10/16/2025,10:00:00 AM,Multiple Fuels,1345,0.017,FALSE
10/16/2025,10:00:00 AM,Nuclear,25515,0.324,FALSE
10/16/2025,10:00:00 AM,Oil,175,0.002,FALSE
10/16/2025,10:00:00 AM,Other Renewables,538,0.006,TRUE
10/16/2025,10:00:00 AM,Solar,35,0,TRUE
10/16/2025,10:00:00 AM,Storage,6,0,FALSE
10/16/2025,10:00:00 AM,Wind,2336,0.029,TRUE
10/16/2025,9:00:00 AM,Coal,11043,0.148,FALSE
10/16/2025,9:00:00 AM,Gas,33126,0.445,FALSE
10/16/2025,9:00:00 AM,Hydro,588,0.007,TRUE
10/16/2025,9:00:00 AM,Multiple Fuels,1140,0.015,FALSE
10/16/2025,9:00:00 AM,Nuclear,25509,0.343,FALSE
10/16/2025,9:00:00 AM,Oil,176,0.002,FALSE
10/16/2025,9:00:00 AM,Other Renewables,537,0.007,TRUE
10/16/2025,9:00:00 AM,Solar,35,0,TRUE
10/16/2025,9:00:00 AM,Storage,0,0,FALSE
10/16/2025,9:00:00 AM,Wind,2181,0.029,TRUE
10/16/2025,8:00:00 AM,Coal,10669,0.147,FALSE
10/16/2025,8:00:00 AM,Gas,31648,0.436,FALSE
10/16/2025,8:00:00 AM,Hydro,421,0.005,TRUE
10/16/2025,8:00:00 AM,Multiple Fuels,1122,0.015,FALSE
10/16/2025,8:00:00 AM,Nuclear,25507,0.352,FALSE
10/16/2025,8:00:00 AM,Oil,177,0.002,FALSE
10/16/2025,8:00:00 AM,Other Renewables,528,0.007,TRUE
10/16/2025,8:00:00 AM,Solar,35,0,TRUE
10/16/2025,8:00:00 AM,Storage,0,0,FALSE
10/16/2025,8:00:00 AM,Wind,2323,0.032,TRUE
10/16/2025,7:00:00 AM,Coal,10865,0.149,FALSE
10/16/2025,7:00:00 AM,Gas,31663,0.435,FALSE
10/16/2025,7:00:00 AM,Hydro,155,0.002,TRUE
10/16/2025,7:00:00 AM,Multiple Fuels,1244,0.017,FALSE
10/16/2025,7:00:00 AM,Nuclear,25497,0.35,FALSE
10/16/2025,7:00:00 AM,Oil,177,0.002,FALSE
10/16/2025,7:00:00 AM,Other Renewables,525,0.007,TRUE
10/16/2025,7:00:00 AM,Solar,35,0,TRUE
10/16/2025,7:00:00 AM,Storage,0,0,FALSE
10/16/2025,7:00:00 AM,Wind,2585,0.035,TRUE
10/16/2025,6:00:00 AM,Coal,11161,0.151,FALSE
10/16/2025,6:00:00 AM,Gas,32069,0.435,FALSE
10/16/2025,6:00:00 AM,Hydro,155,0.002,TRUE
10/16/2025,6:00:00 AM,Multiple Fuels,1340,0.018,FALSE
10/16/2025,6:00:00 AM,Nuclear,25484,0.345,FALSE
10/16/2025,6:00:00 AM,Oil,176,0.002,FALSE
10/16/2025,6:00:00 AM,Other Renewables,527,0.007,TRUE
10/16/2025,6:00:00 AM,Solar,35,0,TRUE
10/16/2025,6:00:00 AM,Storage,0,0,FALSE
10/16/2025,6:00:00 AM,Wind,2735,0.037,TRUE
10/16/2025,5:00:00 AM,Coal,11681,0.156,FALSE
10/16/2025,5:00:00 AM,Gas,32591,0.435,FALSE
10/16/2025,5:00:00 AM,Hydro,155,0.002,TRUE
10/16/2025,5:00:00 AM,Multiple Fuels,1465,0.019,FALSE
10/16/2025,5:00:00 AM,Nuclear,25479,0.34,FALSE
10/16/2025,5:00:00 AM,Oil,175,0.002,FALSE
10/16/2025,5:00:00 AM,Other Renewables,526,0.007,TRUE
10/16/2025,5:00:00 AM,Solar,35,0,TRUE
10/16/2025,5:00:00 AM,Storage,0,0,FALSE
10/16/2025,5:00:00 AM,Wind,2652,0.035,TRUE
10/16/2025,4:00:00 AM,Coal,12360,0.161,FALSE
10/16/2025,4:00:00 AM,Gas,33312,0.435,FALSE
10/16/2025,4:00:00 AM,Hydro,156,0.002,TRUE
10/16/2025,4:00:00 AM,Multiple Fuels,1579,0.02,FALSE
10/16/2025,4:00:00 AM,Nuclear,25473,0.333,FALSE
10/16/2025,4:00:00 AM,Oil,230,0.003,FALSE
10/16/2025,4:00:00 AM,Other Renewables,521,0.006,TRUE
10/16/2025,4:00:00 AM,Solar,35,0,TRUE
10/16/2025,4:00:00 AM,Storage,0,0,FALSE
10/16/2025,4:00:00 AM,Wind,2810,0.036,TRUE
10/16/2025,3:00:00 AM,Coal,13382,0.169,FALSE
10/16/2025,3:00:00 AM,Gas,34670,0.44,FALSE
10/16/2025,3:00:00 AM,Hydro,199,0.002,TRUE
10/16/2025,3:00:00 AM,Multiple Fuels,1643,0.02,FALSE
10/16/2025,3:00:00 AM,Nuclear,25453,0.323,FALSE
10/16/2025,3:00:00 AM,Oil,276,0.003,FALSE
10/16/2025,3:00:00 AM,Other Renewables,512,0.006,TRUE
10/16/2025,3:00:00 AM,Solar,35,0,TRUE
10/16/2025,3:00:00 AM,Storage,0,0,FALSE
10/16/2025,3:00:00 AM,Wind,2609,0.033,TRUE
10/16/2025,2:00:00 AM,Coal,14174,0.171,FALSE
10/16/2025,2:00:00 AM,Gas,37222,0.45,FALSE
10/16/2025,2:00:00 AM,Hydro,594,0.007,TRUE
10/16/2025,2:00:00 AM,Multiple Fuels,1673,0.02,FALSE
10/16/2025,2:00:00 AM,Nuclear,25436,0.308,FALSE
10/16/2025,2:00:00 AM,Oil,587,0.007,FALSE
10/16/2025,2:00:00 AM,Other Renewables,516,0.006,TRUE
10/16/2025,2:00:00 AM,Solar,35,0,TRUE
10/16/2025,2:00:00 AM,Storage,0,0,FALSE
10/16/2025,2:00:00 AM,Wind,2357,0.028,TRUE
10/16/2025,1:00:00 AM,Coal,14501,0.166,FALSE
10/16/2025,1:00:00 AM,Gas,39905,0.458,FALSE
10/16/2025,1:00:00 AM,Hydro,1295,0.014,TRUE
10/16/2025,1:00:00 AM,Multiple Fuels,1916,0.022,FALSE
10/16/2025,1:00:00 AM,Nuclear,25438,0.292,FALSE
10/16/2025,1:00:00 AM,Oil,1039,0.011,FALSE
10/16/2025,1:00:00 AM,Other Renewables,519,0.006,TRUE
10/16/2025,1:00:00 AM,Solar,35,0,TRUE
10/16/2025,1:00:00 AM,Storage,7,0,FALSE
10/16/2025,1:00:00 AM,Wind,2310,0.026,TRUE
10/16/2025,12:00:00 AM,Coal,14920,0.166,FALSE
10/16/2025,12:00:00 AM,Gas,41829,0.465,FALSE
10/16/2025,12:00:00 AM,Hydro,1788,0.019,TRUE
10/16/2025,12:00:00 AM,Multiple Fuels,1893,0.021,FALSE
10/16/2025,12:00:00 AM,Nuclear,25423,0.283,FALSE
10/16/2025,12:00:00 AM,Oil,1237,0.013,FALSE
10/16/2025,12:00:00 AM,Other Renewables,515,0.005,TRUE
10/16/2025,12:00:00 AM,Solar,35,0,TRUE
10/16/2025,12:00:00 AM,Storage,19,0,FALSE
10/16/2025,12:00:00 AM,Wind,2150,0.023,TRUE
10/15/2025,11:00:00 PM,Coal,14801,0.164,FALSE
10/15/2025,11:00:00 PM,Gas,42092,0.468,FALSE
10/15/2025,11:00:00 PM,Hydro,2238,0.024,TRUE
10/15/2025,11:00:00 PM,Multiple Fuels,1779,0.019,FALSE
10/15/2025,11:00:00 PM,Nuclear,25419,0.282,FALSE
10/15/2025,11:00:00 PM,Oil,1269,0.014,FALSE
10/15/2025,11:00:00 PM,Other Renewables,495,0.005,TRUE
10/15/2025,11:00:00 PM,Solar,43,0,TRUE
10/15/2025,11:00:00 PM,Storage,19,0,FALSE
10/15/2025,11:00:00 PM,Wind,1754,0.019,TRUE
10/15/2025,10:00:00 PM,Coal,13930,0.157,FALSE
10/15/2025,10:00:00 PM,Gas,41604,0.469,FALSE
10/15/2025,10:00:00 PM,Hydro,2256,0.025,TRUE
10/15/2025,10:00:00 PM,Multiple Fuels,1728,0.019,FALSE
10/15/2025,10:00:00 PM,Nuclear,25411,0.286,FALSE
10/15/2025,10:00:00 PM,Oil,1221,0.013,FALSE
10/15/2025,10:00:00 PM,Other Renewables,469,0.005,TRUE
10/15/2025,10:00:00 PM,Solar,300,0.003,TRUE
10/15/2025,10:00:00 PM,Storage,12,0,FALSE
10/15/2025,10:00:00 PM,Wind,1670,0.018,TRUE
10/15/2025,9:00:00 PM,Coal,13044,0.147,FALSE
10/15/2025,9:00:00 PM,Gas,40730,0.459,FALSE
10/15/2025,9:00:00 PM,Hydro,2027,0.022,TRUE
10/15/2025,9:00:00 PM,Multiple Fuels,1748,0.019,FALSE
10/15/2025,9:00:00 PM,Nuclear,25406,0.286,FALSE
10/15/2025,9:00:00 PM,Oil,951,0.01,FALSE
10/15/2025,9:00:00 PM,Other Renewables,459,0.005,TRUE
10/15/2025,9:00:00 PM,Solar,2627,0.029,TRUE
10/15/2025,9:00:00 PM,Storage,2,0,FALSE
10/15/2025,9:00:00 PM,Wind,1705,0.019,TRUE
10/15/2025,8:00:00 PM,Coal,12448,0.141,FALSE
10/15/2025,8:00:00 PM,Gas,38677,0.441,FALSE
10/15/2025,8:00:00 PM,Hydro,1624,0.018,TRUE
10/15/2025,8:00:00 PM,Multiple Fuels,1655,0.018,FALSE
10/15/2025,8:00:00 PM,Nuclear,25406,0.289,FALSE
10/15/2025,8:00:00 PM,Oil,477,0.005,FALSE
10/15/2025,8:00:00 PM,Other Renewables,461,0.005,TRUE
10/15/2025,8:00:00 PM,Solar,5320,0.06,TRUE
10/15/2025,8:00:00 PM,Storage,0,0,FALSE
10/15/2025,8:00:00 PM,Wind,1637,0.018,TRUE
10/15/2025,7:00:00 PM,Coal,12967,0.147,FALSE
10/15/2025,7:00:00 PM,Gas,38001,0.433,FALSE
10/15/2025,7:00:00 PM,Hydro,632,0.007,TRUE
10/15/2025,7:00:00 PM,Multiple Fuels,1673,0.019,FALSE
10/15/2025,7:00:00 PM,Nuclear,25412,0.289,FALSE
10/15/2025,7:00:00 PM,Oil,477,0.005,FALSE
10/15/2025,7:00:00 PM,Other Renewables,457,0.005,TRUE
10/15/2025,7:00:00 PM,Solar,6830,0.077,TRUE
10/15/2025,7:00:00 PM,Storage,0,0,FALSE
10/15/2025,7:00:00 PM,Wind,1297,0.014,TRUE
10/15/2025,6:00:00 PM,Coal,12549,0.144,FALSE
10/15/2025,6:00:00 PM,Gas,37374,0.431,FALSE
10/15/2025,6:00:00 PM,Hydro,432,0.005,TRUE
10/15/2025,6:00:00 PM,Multiple Fuels,1683,0.019,FALSE
10/15/2025,6:00:00 PM,Nuclear,25422,0.293,FALSE
10/15/2025,6:00:00 PM,Oil,478,0.005,FALSE
10/15/2025,6:00:00 PM,Other Renewables,460,0.005,TRUE
10/15/2025,6:00:00 PM,Solar,7099,0.081,TRUE
10/15/2025,6:00:00 PM,Storage,0,0,FALSE
10/15/2025,6:00:00 PM,Wind,1196,0.013,TRUE
10/15/2025,5:00:00 PM,Coal,13026,0.15,FALSE
10/15/2025,5:00:00 PM,Gas,37224,0.43,FALSE
10/15/2025,5:00:00 PM,Hydro,207,0.002,TRUE
10/15/2025,5:00:00 PM,Multiple Fuels,1649,0.019,FALSE
10/15/2025,5:00:00 PM,Nuclear,25422,0.293,FALSE
10/15/2025,5:00:00 PM,Oil,480,0.005,FALSE
10/15/2025,5:00:00 PM,Other Renewables,458,0.005,TRUE
10/15/2025,5:00:00 PM,Solar,7035,0.081,TRUE
10/15/2025,5:00:00 PM,Storage,0,0,FALSE
10/15/2025,5:00:00 PM,Wind,1039,0.012,TRUE
10/15/2025,4:00:00 PM,Coal,13554,0.155,FALSE
10/15/2025,4:00:00 PM,Gas,37697,0.433,FALSE
10/15/2025,4:00:00 PM,Hydro,206,0.002,TRUE
10/15/2025,4:00:00 PM,Multiple Fuels,1761,0.02,FALSE
10/15/2025,4:00:00 PM,Nuclear,25426,0.292,FALSE
10/15/2025,4:00:00 PM,Oil,481,0.005,FALSE
10/15/2025,4:00:00 PM,Other Renewables,455,0.005,TRUE
10/15/2025,4:00:00 PM,Solar,6445,0.074,TRUE
10/15/2025,4:00:00 PM,Storage,0,0,FALSE
10/15/2025,4:00:00 PM,Wind,1035,0.011,TRUE
10/15/2025,3:00:00 PM,Coal,13636,0.156,FALSE
10/15/2025,3:00:00 PM,Gas,37836,0.434,FALSE
10/15/2025,3:00:00 PM,Hydro,221,0.002,TRUE
10/15/2025,3:00:00 PM,Multiple Fuels,1561,0.017,FALSE
10/15/2025,3:00:00 PM,Nuclear,25432,0.292,FALSE
10/15/2025,3:00:00 PM,Oil,482,0.005,FALSE
10/15/2025,3:00:00 PM,Other Renewables,459,0.005,TRUE
10/15/2025,3:00:00 PM,Solar,6129,0.07,TRUE
10/15/2025,3:00:00 PM,Storage,0,0,FALSE
10/15/2025,3:00:00 PM,Wind,1318,0.015,TRUE
10/15/2025,2:00:00 PM,Coal,13598,0.157,FALSE
10/15/2025,2:00:00 PM,Gas,37964,0.438,FALSE
10/15/2025,2:00:00 PM,Hydro,151,0.001,TRUE
10/15/2025,2:00:00 PM,Multiple Fuels,1314,0.015,FALSE
10/15/2025,2:00:00 PM,Nuclear,25438,0.293,FALSE
10/15/2025,2:00:00 PM,Oil,486,0.005,FALSE
10/15/2025,2:00:00 PM,Other Renewables,472,0.005,TRUE
10/15/2025,2:00:00 PM,Solar,5603,0.064,TRUE
10/15/2025,2:00:00 PM,Storage,0,0,FALSE
10/15/2025,2:00:00 PM,Wind,1579,0.018,TRUE
10/15/2025,1:00:00 PM,Coal,13471,0.157,FALSE
10/15/2025,1:00:00 PM,Gas,38051,0.445,FALSE
10/15/2025,1:00:00 PM,Hydro,256,0.003,TRUE
10/15/2025,1:00:00 PM,Multiple Fuels,1269,0.014,FALSE
10/15/2025,1:00:00 PM,Nuclear,25431,0.297,FALSE
10/15/2025,1:00:00 PM,Oil,486,0.005,FALSE
10/15/2025,1:00:00 PM,Other Renewables,468,0.005,TRUE
10/15/2025,1:00:00 PM,Solar,4405,0.051,TRUE
10/15/2025,1:00:00 PM,Storage,0,0,FALSE
10/15/2025,1:00:00 PM,Wind,1588,0.018,TRUE
10/15/2025,12:00:00 PM,Coal,13940,0.164,FALSE
10/15/2025,12:00:00 PM,Gas,39045,0.46,FALSE
10/15/2025,12:00:00 PM,Hydro,1263,0.014,TRUE
10/15/2025,12:00:00 PM,Multiple Fuels,1283,0.015,FALSE
10/15/2025,12:00:00 PM,Nuclear,25451,0.3,FALSE
10/15/2025,12:00:00 PM,Oil,489,0.005,FALSE
10/15/2025,12:00:00 PM,Other Renewables,454,0.005,TRUE
10/15/2025,12:00:00 PM,Solar,1467,0.017,TRUE
10/15/2025,12:00:00 PM,Storage,4,0,FALSE
10/15/2025,12:00:00 PM,Wind,1436,0.016,TRUE
10/15/2025,11:00:00 AM,Coal,13360,0.16,FALSE
10/15/2025,11:00:00 AM,Gas,38939,0.467,FALSE
10/15/2025,11:00:00 AM,Hydro,1899,0.022,TRUE
10/15/2025,11:00:00 AM,Multiple Fuels,1184,0.014,FALSE
10/15/2025,11:00:00 AM,Nuclear,25454,0.305,FALSE
10/15/2025,11:00:00 AM,Oil,440,0.005,FALSE
10/15/2025,11:00:00 AM,Other Renewables,443,0.005,TRUE
10/15/2025,11:00:00 AM,Solar,42,0,TRUE
10/15/2025,11:00:00 AM,Storage,16,0,FALSE
10/15/2025,11:00:00 AM,Wind,1434,0.017,TRUE
10/15/2025,10:00:00 AM,Coal,12348,0.156,FALSE
10/15/2025,10:00:00 AM,Gas,36863,0.466,FALSE
10/15/2025,10:00:00 AM,Hydro,1037,0.013,TRUE
10/15/2025,10:00:00 AM,Multiple Fuels,1013,0.012,FALSE
10/15/2025,10:00:00 AM,Nuclear,25448,0.322,FALSE
10/15/2025,10:00:00 AM,Oil,314,0.004,FALSE
10/15/2025,10:00:00 AM,Other Renewables,436,0.005,TRUE
10/15/2025,10:00:00 AM,Solar,8,0,TRUE
10/15/2025,10:00:00 AM,Storage,0,0,FALSE
10/15/2025,10:00:00 AM,Wind,1592,0.02,TRUE
10/15/2025,9:00:00 AM,Coal,11979,0.16,FALSE
10/15/2025,9:00:00 AM,Gas,33832,0.452,FALSE
10/15/2025,9:00:00 AM,Hydro,288,0.003,TRUE
10/15/2025,9:00:00 AM,Multiple Fuels,931,0.012,FALSE
10/15/2025,9:00:00 AM,Nuclear,25440,0.34,FALSE
10/15/2025,9:00:00 AM,Oil,278,0.003,FALSE
10/15/2025,9:00:00 AM,Other Renewables,443,0.005,TRUE
10/15/2025,9:00:00 AM,Solar,8,0,TRUE
10/15/2025,9:00:00 AM,Storage,0,0,FALSE
10/15/2025,9:00:00 AM,Wind,1625,0.021,TRUE
10/15/2025,8:00:00 AM,Coal,12007,0.163,FALSE
10/15/2025,8:00:00 AM,Gas,32765,0.446,FALSE
10/15/2025,8:00:00 AM,Hydro,181,0.002,TRUE
10/15/2025,8:00:00 AM,Multiple Fuels,822,0.011,FALSE
10/15/2025,8:00:00 AM,Nuclear,25444,0.346,FALSE
10/15/2025,8:00:00 AM,Oil,277,0.003,FALSE
10/15/2025,8:00:00 AM,Other Renewables,437,0.006,TRUE
10/15/2025,8:00:00 AM,Solar,8,0,TRUE
10/15/2025,8:00:00 AM,Storage,0,0,FALSE
10/15/2025,8:00:00 AM,Wind,1510,0.02,TRUE
10/15/2025,7:00:00 AM,Coal,12070,0.164,FALSE
10/15/2025,7:00:00 AM,Gas,32495,0.442,FALSE
10/15/2025,7:00:00 AM,Hydro,186,0.002,TRUE
10/15/2025,7:00:00 AM,Multiple Fuels,921,0.012,FALSE
10/15/2025,7:00:00 AM,Nuclear,25447,0.346,FALSE
10/15/2025,7:00:00 AM,Oil,276,0.003,FALSE
10/15/2025,7:00:00 AM,Other Renewables,434,0.005,TRUE
10/15/2025,7:00:00 AM,Solar,8,0,TRUE
10/15/2025,7:00:00 AM,Storage,0,0,FALSE
10/15/2025,7:00:00 AM,Wind,1596,0.021,TRUE
10/15/2025,6:00:00 AM,Coal,12482,0.167,FALSE
10/15/2025,6:00:00 AM,Gas,32450,0.436,FALSE
10/15/2025,6:00:00 AM,Hydro,189,0.002,TRUE
10/15/2025,6:00:00 AM,Multiple Fuels,1060,0.014,FALSE
10/15/2025,6:00:00 AM,Nuclear,25448,0.342,FALSE
10/15/2025,6:00:00 AM,Oil,277,0.003,FALSE
10/15/2025,6:00:00 AM,Other Renewables,437,0.005,TRUE
10/15/2025,6:00:00 AM,Solar,8,0,TRUE
10/15/2025,6:00:00 AM,Storage,0,0,FALSE
10/15/2025,6:00:00 AM,Wind,2000,0.026,TRUE
10/15/2025,5:00:00 AM,Coal,13305,0.175,FALSE
10/15/2025,5:00:00 AM,Gas,32625,0.429,FALSE
10/15/2025,5:00:00 AM,Hydro,185,0.002,TRUE
10/15/2025,5:00:00 AM,Multiple Fuels,1161,0.015,FALSE
10/15/2025,5:00:00 AM,Nuclear,25449,0.335,FALSE
10/15/2025,5:00:00 AM,Oil,278,0.003,FALSE
10/15/2025,5:00:00 AM,Other Renewables,436,0.005,TRUE
10/15/2025,5:00:00 AM,Solar,8,0,TRUE
10/15/2025,5:00:00 AM,Storage,0,0,FALSE
10/15/2025,5:00:00 AM,Wind,2437,0.032,TRUE
10/15/2025,4:00:00 AM,Coal,13302,0.172,FALSE
10/15/2025,4:00:00 AM,Gas,33054,0.428,FALSE
10/15/2025,4:00:00 AM,Hydro,181,0.002,TRUE
10/15/2025,4:00:00 AM,Multiple Fuels,1226,0.015,FALSE
10/15/2025,4:00:00 AM,Nuclear,25446,0.33,FALSE
10/15/2025,4:00:00 AM,Oil,443,0.005,FALSE
10/15/2025,4:00:00 AM,Other Renewables,426,0.005,TRUE
10/15/2025,4:00:00 AM,Solar,8,0,TRUE
10/15/2025,4:00:00 AM,Storage,0,0,FALSE
10/15/2025,4:00:00 AM,Wind,2974,0.038,TRUE
10/15/2025,3:00:00 AM,Coal,13853,0.173,FALSE
10/15/2025,3:00:00 AM,Gas,35071,0.438,FALSE
10/15/2025,3:00:00 AM,Hydro,180,0.002,TRUE
10/15/2025,3:00:00 AM,Multiple Fuels,1263,0.015,FALSE
10/15/2025,3:00:00 AM,Nuclear,25426,0.317,FALSE
10/15/2025,3:00:00 AM,Oil,278,0.003,FALSE
10/15/2025,3:00:00 AM,Other Renewables,419,0.005,TRUE
10/15/2025,3:00:00 AM,Solar,8,0,TRUE
10/15/2025,3:00:00 AM,Storage,0,0,FALSE
10/15/2025,3:00:00 AM,Wind,3558,0.044,TRUE
10/15/2025,2:00:00 AM,Coal,14490,0.175,FALSE
10/15/2025,2:00:00 AM,Gas,36330,0.439,FALSE
10/15/2025,2:00:00 AM,Hydro,288,0.003,TRUE
10/15/2025,2:00:00 AM,Multiple Fuels,1492,0.018,FALSE
10/15/2025,2:00:00 AM,Nuclear,25411,0.307,FALSE
10/15/2025,2:00:00 AM,Oil,393,0.004,FALSE
10/15/2025,2:00:00 AM,Other Renewables,422,0.005,TRUE
10/15/2025,2:00:00 AM,Solar,8,0,TRUE
10/15/2025,2:00:00 AM,Storage,1,0,FALSE
10/15/2025,2:00:00 AM,Wind,3778,0.045,TRUE
10/15/2025,1:00:00 AM,Coal,14656,0.169,FALSE
10/15/2025,1:00:00 AM,Gas,38366,0.443,FALSE
10/15/2025,1:00:00 AM,Hydro,1193,0.013,TRUE
10/15/2025,1:00:00 AM,Multiple Fuels,1554,0.018,FALSE
10/15/2025,1:00:00 AM,Nuclear,25320,0.292,FALSE
10/15/2025,1:00:00 AM,Oil,987,0.011,FALSE
10/15/2025,1:00:00 AM,Other Renewables,426,0.004,TRUE
10/15/2025,1:00:00 AM,Solar,8,0,TRUE
10/15/2025,1:00:00 AM,Storage,15,0,FALSE
10/15/2025,1:00:00 AM,Wind,4034,0.046,TRUE
10/15/2025,12:00:00 AM,Coal,15150,0.171,FALSE
10/15/2025,12:00:00 AM,Gas,39170,0.442,FALSE
10/15/2025,12:00:00 AM,Hydro,2216,0.025,TRUE
10/15/2025,12:00:00 AM,Multiple Fuels,1551,0.017,FALSE
10/15/2025,12:00:00 AM,Nuclear,25265,0.285,FALSE
10/15/2025,12:00:00 AM,Oil,1209,0.013,FALSE
10/15/2025,12:00:00 AM,Other Renewables,443,0.005,TRUE
10/15/2025,12:00:00 AM,Solar,8,0,TRUE
10/15/2025,12:00:00 AM,Storage,14,0,FALSE
10/15/2025,12:00:00 AM,Wind,3549,0.04,TRUE
10/14/2025,11:00:00 PM,Coal,15231,0.169,FALSE
10/14/2025,11:00:00 PM,Gas,40518,0.451,FALSE
10/14/2025,11:00:00 PM,Hydro,2661,0.029,TRUE
10/14/2025,11:00:00 PM,Multiple Fuels,1548,0.017,FALSE
10/14/2025,11:00:00 PM,Nuclear,25269,0.281,FALSE
10/14/2025,11:00:00 PM,Oil,1285,0.014,FALSE
10/14/2025,11:00:00 PM,Other Renewables,445,0.005,TRUE
10/14/2025,11:00:00 PM,Solar,12,0,TRUE
10/14/2025,11:00:00 PM,Storage,15,0,FALSE
10/14/2025,11:00:00 PM,Wind,2700,0.03,TRUE
10/14/2025,10:00:00 PM,Coal,14159,0.158,FALSE
10/14/2025,10:00:00 PM,Gas,40925,0.458,FALSE
